Image_ID;Object_ID;Size;Perimeter;Length;Intensity;Coord_X;Coord_Y;Coord_Z
%background:/home/i-bird/Desktop/MOSAIC/image_test_2/ImageJ/plugin/Jtest_data/particle_tracker//TransportOfEndosomalVirus.tif
3;0;102.0;52.0;0.0;115.18343191886751;53.568626403808594;136.46078491210938;0.0
3;0;564.0;124.0;0.0;97.69574603144343;91.39716339111328;141.6914825439453;0.0
3;0;31.0;24.0;0.0;108.32812497521913;71.25806427001953;164.5806427001953;0.0
3;0;6.0;6.0;0.0;240.02510843197754;228.0;164.5;0.0
3;0;72.0;42.0;0.0;192.80566884400974;97.375;211.0416717529297;0.0
3;0;22.0;22.0;0.0;253.82177450680274;76.7727279663086;226.72727966308594;0.0
3;0;28.0;22.0;0.0;266.1486535843883;17.678571701049805;264.1071472167969;0.0
3;0;28.0;24.0;0.0;233.79313320914852;139.35714721679688;73.64286041259766;0.0
3;0;36.0;26.0;0.0;194.95806721200847;148.5;104.30555725097656;0.0
3;0;22.0;20.0;0.0;148.1736505168831;8.863636016845703;272.5454406738281;0.0
3;0;36.0;26.0;0.0;145.5418698377766;191.9166717529297;195.63888549804688;0.0
3;0;16.0;16.0;0.0;217.74375438871778;186.5;218.5;0.0
3;0;17.0;18.0;0.0;187.45365496813645;85.29412078857422;242.7058868408203;0.0
3;0;19.0;18.0;0.0;166.7828562541179;141.42105102539062;164.8947296142578;0.0
3;0;7.0;12.0;0.0;202.89502150519968;194.7142791748047;127.57142639160156;0.0
3;0;40.0;32.0;0.0;127.64648351127158;99.3499984741211;39.5;0.0
3;0;12.0;16.0;0.0;115.24140932289569;182.6666717529297;252.6666717529297;0.0
3;0;14.0;16.0;0.0;131.24185202053064;216.2857208251953;21.5;0.0
3;0;23.0;20.0;0.0;110.7503049479677;60.0;69.0;0.0
3;0;21.0;20.0;0.0;90.72523040623089;181.0;205.85714721679688;0.0
3;0;22.0;22.0;0.0;87.80281656274734;68.5;249.09091186523438;0.0
3;0;14.0;16.0;0.0;91.51465834515612;186.92857360839844;233.85714721679688;0.0
3;0;43.0;34.0;0.0;70.61700546102588;130.88372802734375;158.1627960205078;0.0
3;0;322.0;94.0;0.0;50.88514523739981;168.133544921875;85.5279541015625;0.0
3;0;422.0;114.0;0.0;43.44166380547991;126.54265594482422;110.70853424072266;0.0
3;0;7.0;9.0;0.0;79.79920842229888;4.285714149475098;0.1428571492433548;0.0
3;0;77.0;46.0;0.0;47.879037843179695;57.818180084228516;103.06493377685547;0.0
3;0;2.0;6.0;0.0;106.80428676317685;116.0;132.5;0.0
3;0;5.0;10.0;0.0;96.4516638391988;217.1999969482422;168.60000610351562;0.0
3;0;18.0;20.0;0.0;50.198156329196344;72.0;84.72222137451172;0.0
3;0;14.0;14.0;0.0;51.75883767516574;185.14285278320312;273.0714416503906;0.0
3;0;23.0;22.0;0.0;44.27632156360175;122.65217590332031;136.2608642578125;0.0
3;0;7.0;12.0;0.0;74.55535945362772;116.0;263.0;0.0
3;0;15.0;18.0;0.0;48.08097139271256;65.26667022705078;91.06666564941406;0.0
4;0;38.0;28.0;0.0;224.9123127506224;142.7105255126953;49.71052551269531;0.0
4;0;21.0;20.0;0.0;276.2337239643396;224.76190185546875;91.66666412353516;0.0
4;0;373.0;98.0;0.0;95.24215682675734;89.88471984863281;104.39410400390625;0.0
4;0;44.0;30.0;0.0;69.45562460047354;165.7045440673828;102.68181610107422;0.0
4;0;97.0;46.0;0.0;111.02556474264301;148.4639129638672;113.9587631225586;0.0
4;0;40.0;30.0;0.0;63.33939578807972;133.64999389648438;114.875;0.0
4;0;784.0;152.0;0.0;85.68323340294208;90.70663452148438;140.3392791748047;0.0
4;0;77.0;38.0;0.0;110.29378747231719;53.22077941894531;134.33766174316406;0.0
4;0;14.0;16.0;0.0;118.89536632295506;52.5;144.5;0.0
4;0;33.0;26.0;0.0;103.36780940818525;71.06060791015625;164.63636779785156;0.0
4;0;18.0;20.0;0.0;207.177282967785;140.72222900390625;166.6666717529297;0.0
4;0;62.0;38.0;0.0;216.15736969976794;95.7258071899414;212.69354248046875;0.0
4;0;20.0;20.0;0.0;197.09986401785017;188.25;214.85000610351562;0.0
4;0;38.0;30.0;0.0;227.93855484843365;24.894737243652344;258.7894592285156;0.0
4;0;41.0;30.0;0.0;152.24547837730074;75.8536605834961;233.31707763671875;0.0
4;0;11.0;13.0;0.0;257.0170485430481;7.2727274894714355;273.2727355957031;0.0
4;0;32.0;26.0;0.0;208.33745321897828;138.8125;72.1875;0.0
4;0;34.0;26.0;0.0;168.866695418928;191.88235473632812;195.76470947265625;0.0
4;0;44.0;30.0;0.0;125.89374237352104;98.90908813476562;39.931819915771484;0.0
4;0;14.0;16.0;0.0;157.40774533007936;88.64286041259766;239.7142791748047;0.0
4;0;7.0;12.0;0.0;211.47651235755555;182.0;252.2857208251953;0.0
4;0;12.0;16.0;0.0;160.6431128606047;61.66666793823242;71.91666412353516;0.0
4;0;8.0;14.0;0.0;174.14544494568293;194.5;128.0;0.0
4;0;5.0;5.0;0.0;134.63253618773123;228.0;164.0;0.0
4;0;12.0;18.0;0.0;124.38618569124979;216.25;20.83333396911621;0.0
4;0;21.0;20.0;0.0;91.4628568996846;181.3333282470703;206.85714721679688;0.0
4;0;17.0;18.0;0.0;100.34960321155147;69.52941131591797;249.11764526367188;0.0
4;0;62.0;38.0;0.0;68.00752660662528;129.16128540039062;156.48387145996094;0.0
4;0;1.0;4.0;0.0;46.25660297207852;135.0;157.0;0.0
4;0;4.0;8.0;0.0;109.30767126197351;218.5;168.5;0.0
4;0;14.0;16.0;0.0;85.76514600641342;187.2857208251953;233.5;0.0
4;0;10.0;12.0;0.0;66.77880820635484;3.0999999046325684;0.20000000298023224;0.0
4;0;28.0;24.0;0.0;52.34367239437309;70.78571319580078;85.39286041259766;0.0
4;0;32.0;24.0;0.0;50.9882921048555;57.21875;105.46875;0.0
4;0;27.0;24.0;0.0;49.59666051724103;164.8518524169922;75.48148345947266;0.0
4;0;1.0;4.0;0.0;97.34673026530389;117.0;124.0;0.0
4;0;1.0;4.0;0.0;71.03690768638486;121.0;125.0;0.0
4;0;2.0;6.0;0.0;84.23718077426683;118.0;127.5;0.0
4;0;8.0;14.0;0.0;65.71715841312724;116.0;263.75;0.0
4;0;16.0;16.0;0.0;51.12036410295016;185.125;272.875;0.0
4;0;34.0;26.0;0.0;41.943359042669286;122.20587921142578;135.1764678955078;0.0
4;0;12.0;16.0;0.0;47.08829042870309;123.08333587646484;147.8333282470703;0.0
4;0;13.0;16.0;0.0;49.14684565054883;54.769229888916016;97.84615325927734;0.0
5;0;38.0;28.0;0.0;224.9123127506224;142.7105255126953;49.71052551269531;0.0
5;0;21.0;20.0;0.0;276.2337239643396;224.76190185546875;91.66666412353516;0.0
5;0;373.0;98.0;0.0;95.24215682675734;89.88471984863281;104.39410400390625;0.0
5;0;44.0;30.0;0.0;69.45562460047354;165.7045440673828;102.68181610107422;0.0
5;0;97.0;46.0;0.0;111.02556474264301;148.4639129638672;113.9587631225586;0.0
5;0;40.0;30.0;0.0;63.33939578807972;133.64999389648438;114.875;0.0
5;0;784.0;152.0;0.0;85.68323340294208;90.70663452148438;140.3392791748047;0.0
5;0;77.0;38.0;0.0;110.29378747231719;53.22077941894531;134.33766174316406;0.0
5;0;14.0;16.0;0.0;118.89536632295506;52.5;144.5;0.0
5;0;33.0;26.0;0.0;103.36780940818525;71.06060791015625;164.63636779785156;0.0
5;0;18.0;20.0;0.0;207.177282967785;140.72222900390625;166.6666717529297;0.0
5;0;62.0;38.0;0.0;216.15736969976794;95.7258071899414;212.69354248046875;0.0
5;0;20.0;20.0;0.0;197.09986401785017;188.25;214.85000610351562;0.0
5;0;38.0;30.0;0.0;227.93855484843365;24.894737243652344;258.7894592285156;0.0
5;0;41.0;30.0;0.0;152.24547837730074;75.8536605834961;233.31707763671875;0.0
5;0;11.0;13.0;0.0;257.0170485430481;7.2727274894714355;273.2727355957031;0.0
5;0;32.0;26.0;0.0;208.33745321897828;138.8125;72.1875;0.0
5;0;34.0;26.0;0.0;168.866695418928;191.88235473632812;195.76470947265625;0.0
5;0;44.0;30.0;0.0;125.89374237352104;98.90908813476562;39.931819915771484;0.0
5;0;14.0;16.0;0.0;157.40774533007936;88.64286041259766;239.7142791748047;0.0
5;0;7.0;12.0;0.0;211.47651235755555;182.0;252.2857208251953;0.0
5;0;12.0;16.0;0.0;160.6431128606047;61.66666793823242;71.91666412353516;0.0
5;0;8.0;14.0;0.0;174.14544494568293;194.5;128.0;0.0
5;0;5.0;5.0;0.0;134.63253618773123;228.0;164.0;0.0
5;0;12.0;18.0;0.0;124.38618569124979;216.25;20.83333396911621;0.0
5;0;21.0;20.0;0.0;91.4628568996846;181.3333282470703;206.85714721679688;0.0
5;0;17.0;18.0;0.0;100.34960321155147;69.52941131591797;249.11764526367188;0.0
5;0;62.0;38.0;0.0;68.00752660662528;129.16128540039062;156.48387145996094;0.0
5;0;1.0;4.0;0.0;46.25660297207852;135.0;157.0;0.0
5;0;4.0;8.0;0.0;109.30767126197351;218.5;168.5;0.0
5;0;14.0;16.0;0.0;85.76514600641342;187.2857208251953;233.5;0.0
5;0;10.0;12.0;0.0;66.77880820635484;3.0999999046325684;0.20000000298023224;0.0
5;0;28.0;24.0;0.0;52.34367239437309;70.78571319580078;85.39286041259766;0.0
5;0;32.0;24.0;0.0;50.9882921048555;57.21875;105.46875;0.0
5;0;27.0;24.0;0.0;49.59666051724103;164.8518524169922;75.48148345947266;0.0
5;0;1.0;4.0;0.0;97.34673026530389;117.0;124.0;0.0
5;0;1.0;4.0;0.0;71.03690768638486;121.0;125.0;0.0
5;0;2.0;6.0;0.0;84.23718077426683;118.0;127.5;0.0
5;0;8.0;14.0;0.0;65.71715841312724;116.0;263.75;0.0
5;0;16.0;16.0;0.0;51.12036410295016;185.125;272.875;0.0
5;0;34.0;26.0;0.0;41.943359042669286;122.20587921142578;135.1764678955078;0.0
5;0;12.0;16.0;0.0;47.08829042870309;123.08333587646484;147.8333282470703;0.0
5;0;13.0;16.0;0.0;49.14684565054883;54.769229888916016;97.84615325927734;0.0
6;0;25.0;22.0;0.0;237.82110104551685;224.24000549316406;91.95999908447266;0.0
6;0;244.0;82.0;0.0;112.19145232392127;88.86885070800781;104.57786560058594;0.0
6;0;475.0;112.0;0.0;100.0955936597474;91.91157531738281;143.30526733398438;0.0
6;0;35.0;28.0;0.0;237.91050342520205;150.028564453125;110.82857513427734;0.0
6;0;21.0;22.0;0.0;201.4046553210325;138.4761962890625;169.90475463867188;0.0
6;0;18.0;18.0;0.0;194.50008654054673;188.38888549804688;214.77777099609375;0.0
6;0;38.0;28.0;0.0;220.41346244106575;20.1842098236084;266.2894592285156;0.0
6;0;24.0;20.0;0.0;197.2790389117132;8.458333015441895;272.1666564941406;0.0
6;0;75.0;44.0;0.0;192.3615816666652;97.6933364868164;211.60000610351562;0.0
6;0;37.0;28.0;0.0;227.02130176631795;143.08108520507812;49.08108139038086;0.0
6;0;36.0;26.0;0.0;182.23380250985116;139.1666717529297;72.16666412353516;0.0
6;0;36.0;26.0;0.0;149.30363658513846;192.13888549804688;196.27777099609375;0.0
6;0;27.0;24.0;0.0;175.85739070779638;61.22222137451172;236.22222900390625;0.0
6;0;32.0;26.0;0.0;145.15369735479817;99.84375;40.375;0.0
6;0;122.0;58.0;0.0;88.78675057948138;55.36885070800781;134.60655212402344;0.0
6;0;8.0;12.0;0.0;195.579699623556;63.875;72.875;0.0
6;0;19.0;18.0;0.0;126.18853231993367;85.89473724365234;239.42105102539062;0.0
6;0;14.0;16.0;0.0;130.40778228473113;50.28571319580078;147.35714721679688;0.0
6;0;12.0;18.0;0.0;132.203396433143;194.1666717529297;128.25;0.0
6;0;38.0;28.0;0.0;91.74860374958455;132.3157958984375;154.07894897460938;0.0
6;0;12.0;16.0;0.0;102.94751072767947;182.4166717529297;251.75;0.0
6;0;57.0;36.0;0.0;70.99846449223963;70.84210205078125;163.49122619628906;0.0
6;0;26.0;22.0;0.0;68.50161791362335;181.3076934814453;206.88461303710938;0.0
6;0;18.0;20.0;0.0;79.36532483690709;68.77777862548828;249.94444274902344;0.0
6;0;18.0;24.0;0.0;84.7831737664538;213.27777099609375;28.38888931274414;0.0
6;0;4.0;4.0;0.0;94.67855067077376;228.0;161.5;0.0
6;0;11.0;14.0;0.0;84.14230388819932;187.09091186523438;233.63636779785156;0.0
6;0;6.0;12.0;0.0;78.24809351743885;218.8333282470703;168.1666717529297;0.0
6;0;3.0;3.0;0.0;72.57065625691881;0.0;1.0;0.0
6;0;17.0;20.0;0.0;62.079107712041775;167.76470947265625;71.47058868408203;0.0
6;0;7.0;12.0;0.0;75.20828630681227;116.0;264.0;0.0
6;0;27.0;28.0;0.0;50.03808993276336;135.07408142089844;87.70370483398438;0.0
6;0;8.0;12.0;0.0;60.09235961994006;70.125;83.875;0.0
6;0;16.0;20.0;0.0;48.442165946382005;73.3125;88.6875;0.0
6;0;18.0;16.0;0.0;48.11243435811712;186.0;272.6666564941406;0.0
6;0;5.0;7.0;0.0;72.78692980374417;5.199999809265137;0.20000000298023224;0.0
6;0;49.0;38.0;0.0;45.27078012169817;58.71428680419922;105.85713958740234;0.0
7;0;25.0;22.0;0.0;237.82110104551685;224.24000549316406;91.95999908447266;0.0
7;0;244.0;82.0;0.0;112.19145232392127;88.86885070800781;104.57786560058594;0.0
7;0;475.0;112.0;0.0;100.0955936597474;91.91157531738281;143.30526733398438;0.0
7;0;35.0;28.0;0.0;237.91050342520205;150.028564453125;110.82857513427734;0.0
7;0;21.0;22.0;0.0;201.4046553210325;138.4761962890625;169.90475463867188;0.0
7;0;18.0;18.0;0.0;194.50008654054673;188.38888549804688;214.77777099609375;0.0
7;0;38.0;28.0;0.0;220.41346244106575;20.1842098236084;266.2894592285156;0.0
7;0;24.0;20.0;0.0;197.2790389117132;8.458333015441895;272.1666564941406;0.0
7;0;75.0;44.0;0.0;192.3615816666652;97.6933364868164;211.60000610351562;0.0
7;0;37.0;28.0;0.0;227.02130176631795;143.08108520507812;49.08108139038086;0.0
7;0;36.0;26.0;0.0;182.23380250985116;139.1666717529297;72.16666412353516;0.0
7;0;36.0;26.0;0.0;149.30363658513846;192.13888549804688;196.27777099609375;0.0
7;0;27.0;24.0;0.0;175.85739070779638;61.22222137451172;236.22222900390625;0.0
7;0;32.0;26.0;0.0;145.15369735479817;99.84375;40.375;0.0
7;0;122.0;58.0;0.0;88.78675057948138;55.36885070800781;134.60655212402344;0.0
7;0;8.0;12.0;0.0;195.579699623556;63.875;72.875;0.0
7;0;19.0;18.0;0.0;126.18853231993367;85.89473724365234;239.42105102539062;0.0
7;0;14.0;16.0;0.0;130.40778228473113;50.28571319580078;147.35714721679688;0.0
7;0;12.0;18.0;0.0;132.203396433143;194.1666717529297;128.25;0.0
7;0;38.0;28.0;0.0;91.74860374958455;132.3157958984375;154.07894897460938;0.0
7;0;12.0;16.0;0.0;102.94751072767947;182.4166717529297;251.75;0.0
7;0;57.0;36.0;0.0;70.99846449223963;70.84210205078125;163.49122619628906;0.0
7;0;26.0;22.0;0.0;68.50161791362335;181.3076934814453;206.88461303710938;0.0
7;0;18.0;20.0;0.0;79.36532483690709;68.77777862548828;249.94444274902344;0.0
7;0;18.0;24.0;0.0;84.7831737664538;213.27777099609375;28.38888931274414;0.0
7;0;4.0;4.0;0.0;94.67855067077376;228.0;161.5;0.0
7;0;11.0;14.0;0.0;84.14230388819932;187.09091186523438;233.63636779785156;0.0
7;0;6.0;12.0;0.0;78.24809351743885;218.8333282470703;168.1666717529297;0.0
7;0;3.0;3.0;0.0;72.57065625691881;0.0;1.0;0.0
7;0;17.0;20.0;0.0;62.079107712041775;167.76470947265625;71.47058868408203;0.0
7;0;7.0;12.0;0.0;75.20828630681227;116.0;264.0;0.0
7;0;27.0;28.0;0.0;50.03808993276336;135.07408142089844;87.70370483398438;0.0
7;0;8.0;12.0;0.0;60.09235961994006;70.125;83.875;0.0
7;0;16.0;20.0;0.0;48.442165946382005;73.3125;88.6875;0.0
7;0;18.0;16.0;0.0;48.11243435811712;186.0;272.6666564941406;0.0
7;0;5.0;7.0;0.0;72.78692980374417;5.199999809265137;0.20000000298023224;0.0
7;0;49.0;38.0;0.0;45.27078012169817;58.71428680419922;105.85713958740234;0.0
8;0;35.0;28.0;0.0;232.079159850414;142.7142791748047;51.20000076293945;0.0
8;0;27.0;24.0;0.0;211.7079443673487;223.6666717529297;92.25926208496094;0.0
8;0;31.0;26.0;0.0;268.25887632045726;149.4193572998047;97.58064270019531;0.0
8;0;284.0;88.0;0.0;104.07399703930132;89.17253875732422;105.5633773803711;0.0
8;0;68.0;38.0;0.0;122.40354115209976;53.95588302612305;135.55882263183594;0.0
8;0;480.0;118.0;0.0;96.71170117790113;93.45625305175781;144.0749969482422;0.0
8;0;17.0;18.0;0.0;229.35421257177563;138.2941131591797;172.88235473632812;0.0
8;0;72.0;40.0;0.0;190.19124703221868;98.04166412353516;210.375;0.0
8;0;15.0;18.0;0.0;245.8095520959799;188.3333282470703;215.13333129882812;0.0
8;0;29.0;24.0;0.0;156.9972103154235;60.58620834350586;239.72413635253906;0.0
8;0;37.0;26.0;0.0;208.50463848247549;18.83783721923828;267.3243103027344;0.0
8;0;27.0;20.0;0.0;166.10523686225406;9.592592239379883;272.03704833984375;0.0
8;0;32.0;26.0;0.0;195.51680167260093;139.8125;72.28125;0.0
8;0;26.0;24.0;0.0;177.8379891416558;98.80769348144531;39.269229888916016;0.0
8;0;34.0;26.0;0.0;137.94309457018596;192.3235321044922;196.41175842285156;0.0
